1605201271148041,0.164211160327
1600700010021004,0.608495364343
1608800170227038,0.170381575236
1601400010079028,0.277148956321
1605200011114009,0.326267636123
1610200011739004,0.414920465892
1607300010116054,0.420159798728
1610200011620010,0.30380644582
1611200820455047,0.509625608151
1610200011546048,0.418931627837
1610700010474024,0.332639646315
1601200010229030,0.211476227803
1605300012887024,0.318760660473
1605000010484005,0.292373370807
160730001021A007,0.558819149908
1611200010192067,0.195605832767
1605300011304070,0.172693816231
1611000010130062,0.278525221463
1604300010070008,0.406100322066
1607600010264022,0.579334010201
1600600010698014,0.29203156923
1606500010059036,0.5994544224
1606700010180022,0.262514996973
1610200011048015,0.599999410011
1605800010054043,0.548223538173
1605300010363041,0.258368538392
1610200011480047,0.575527109386
1607500010322008,0.23372788479
1605600010079006,0.608343182393
1611100090104023,0.286464569614
1608801240369012,0.324619993086
1605300012800035,0.275767323039
1608400010124015,0.334222143142
1603800010494007,0.285513715262
1607100010145009,0.473470559187
160330001013A050,0.262860826256
1603400010599009,0.25751414699
1601000010722002,0.577850798066
1610800010560010,0.471865237167
1610200631781011,0.601062354205
1608900010332015,0.561212304243
1607500010445029,0.538734762445
160500070061A005,0.496073286742
1605201371487025,0.289254401187
1602000010220001,0.176376823479
1610800071268023,0.415068314468
1605300863245022,0.609515580899
1605300011304054,0.562408231521
1607600010211011,0.467791568101
1603501130280006,0.547646596553
1607600010048029,0.625693037495
1605300013300007,0.520313216976
1605100010072030,0.526200575402
1610400010082001,0.238937545753
1600900010191009,0.404740301232
1611000010126005,0.437780193857
1603400010230044,0.350109749597
1600600010823003,0.273162501197
1607500010322026,0.115785323991
1610200010336013,0.556372686793
1610200010571012,0.433179810907
1605200011097013,0.412274285837
1607000010190001,0.22331299536
1607900010177037,0.612391246025
1606900010698004,0.415358656476
160380001062A016,0.422111237779
1605300010999022,0.260379519091
1605300012069049,0.227221581202
160340041057A010,0.332766228469
1607300010116004,0.286209562431
161120001014A037,0.406571403009
1610300030259028,0.465662752464
1611200010239010,0.537196605373
1605300010503015,0.448231110068
1605300012158053,0.299958202997
1610800010185015,0.406131533405
1600600010630042,0.18755714117
1608900010173085,0.22065601907
161020001118A010,0.564472120853
1608400010139045,0.463585198596
1605300010607019,0.623625890464
1606500060148005,0.621474297071
1610200010389009,0.486964438988
1602500010138044,0.390931942234
160060001040A024,0.492866427745
1600400010072063,0.484006361354
1600600010503064,0.400267046188
1600600010471013,0.45007324135
1608801240388032,0.410513720858
1605300011925011,0.539939319607
1606600090075012,0.562524440896
1605100010053040,0.563898103139
1600300010130001,0.415231292653
1610800051215009,0.490085730525
1607500010252053,0.49421048661
160280001006A001,0.326975017075
1605300011427049,0.272195639522
1605300012177040,0.207547793424
1611200010328008,0.42798740289
1608900010239022,0.423842313742
1610800010452025,0.596953671833
1605300011183021,0.604681459054
1601300010141004,0.145861012081
1610201102417035,0.366534103896
1605300013531032,0.426137385024
160530086161A003,0.597271332277
1605700010184008,0.41297532508
1602400010060024,0.603722725867
1610200010143043,0.251117239825
1606000010052013,0.301216379373
1609500400166002,0.441535211885
1605304435078034,0.256035687951
1605000010253018,0.364179071061
1606900010664025,0.494869067199
1605300010363054,0.480379065702
160160001011A025,0.386365304165
1606900010607032,0.576587838903
1611200010332007,0.265679586858
1610200011086027,0.446646964159
1600700010021007,0.527906238985
1600600010503039,0.386647982864
160680001007A009,0.542596366823
1605100010119046,0.379336766616
1605200011542078,0.36677093238
1605300011427007,0.295483279698
1608900010262036,0.380200834816
160530001236A033,0.267897104037
1610800011249015,0.327487062884
1611200010332034,0.425158534399
1605300014652034,0.285770383263
1610200011207034,0.239486296681
1600600010382022,0.241703429425
1605200011557006,0.526833188866
1610200011122022,0.62410985236
1607600010103033,0.615079297398
1605300012389025,0.581058692527
1610200010694021,0.38239703174
1605000010037043,0.279369039773
1605000010465017,0.202192391076
160390001003A015,0.433730765186
1610200011692014,0.430284847547
1600600010753010,0.397303308173
1605300011338001,0.181782646729
1607700010100010,0.531308725882
1605300014775003,0.480695630742
1601400010115021,0.308640324314
1608500170282030,0.605883231545
1605300012798030,0.101330228497
1603700010035017,0.400429936639
1604400010152030,0.577240603868
1605200010949023,0.614685383338
1611300010077015,0.455019988946
1605400010040025,0.553261080917
1605300013512046,0.320497775275
1605201371059034,0.337350779655
1611000010179036,0.429454877491
1606200010095053,0.32920125964
1603800010437029,0.546616475913
